0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2.2440083,1.0013666,0.6697714,1.031553,0.8865671,1.2191238,0.9447606,0.8434596,0.44488582,1.2570063,1.1323754,1.2580858,1.2731829,1.555987,0.6561542,1.4071182,2.3852823,1.616157,1.1155716,2.143234,0.9436354,1.5447373,0.68642455,0.75318366,1.2797352,1.1703659,1.8838524,2.4438527,0.090140484,0.8550337,1.1864079,1.5040375,1.770038,1.1868378,0.5660445,1.6502262,1.4728565,1.7403773,0.9480302,2.0593758,0.9009354,2.1025555,1.4622105,1.3467149,1.5011669,1.4496459,1.4533354,1.8635696,1.1219739,0.87865263,1.3080703,1.6099478,1.5860019,1.241186,1.6100241,0.96084356,1.5444194,0.4014069,1.513135,1.6534458,0.912899,0.61967325,1.2273896,1.4803785
0.6195795,1.1077628,1.3815832,0.56656164,1.0786048,1.8102069,2.4867694,0.6960664,2.5386992,2.0663927,3.356261,1.1549894,2.2608001,1.3816215,1.7814455,0.339249,1.0094547,1.312045,0.7136077,0.4036505,0.8006347,0.51666456,0.63649297,0.8818458,1.340155,0.24745445,0.05411456,0.18213229,0.2209997,1.7565002,0.8841639,0.93198115,0.69893193,1.0450281,1.049703,1.3468995,0.8900412,2.1257684,0.58278424,1.7129121,1.0602111,0.6270552,0.6420154,1.5832306,0.60106206,1.6078153,0.9985032,0.6660581,1.6752224,0.44995567,0.656087,1.2235056,1.6655087,0.4522873,1.6752218,0.98495674,0.7711801,0.95033175,1.8996962,0.6152131,0.8922699,2.544386,1.7803187,1.8929325
1.9479614,1.0029526,0.7948501,0.88285995,0.77499944,1.4301187,0.8617704,0.83264,0.5375583,1.1309747,1.1875898,0.9575157,1.1370074,1.2453979,0.8455875,0.749645,2.0992804,1.2558731,0.9485057,1.3821143,0.81623286,1.3982779,0.6143623,0.8177069,1.4302593,1.0559407,1.1508791,1.697834,0.17811453,1.1899948,1.185965,1.0913163,1.4467272,1.1193433,0.48005405,1.5788931,0.94918805,1.8085674,0.64664906,1.6496553,0.9144525,1.6071984,0.9543951,1.1328744,1.044829,1.5642184,0.97382945,1.3483449,1.0021516,0.7287747,1.0985893,1.2675298,1.6498884,0.9787429,1.3263764,0.75874597,1.236005,0.4654168,1.4328127,1.3680407,0.8766745,0.6416142,1.0512626,1.2763329
2.0466192,1.2464348,0.84251046,1.0207143,0.9758024,1.47547,1.1869775,1.0226637,0.47036886,1.5446696,1.2409625,1.0941901,1.7911419,1.6570486,0.9847675,1.0475345,2.687153,1.7840372,1.0220197,1.969221,1.1154001,1.5101455,0.6694192,0.8495822,2.1217573,1.3275548,1.531443,2.0857027,0.12095288,1.3553032,1.2505796,1.5812584,1.6898953,1.4247065,0.5938756,1.9114065,1.015587,2.1479511,0.680096,1.9938369,1.139392,2.0478387,1.034596,1.4529465,1.2119728,1.9134663,1.1094899,1.5961229,1.0356662,0.81148547,1.0641261,1.5032586,2.0233624,1.252833,1.4413261,0.9183307,1.8392531,0.5401477,2.001033,1.5527178,1.3447372,0.6175063,1.5094414,1.7347459
2.1643581,0.7711175,0.57526183,0.89156085,0.7777295,0.91135615,0.7599318,0.703448,0.42455983,0.8744257,0.9957867,1.0851504,1.1034058,1.3205676,0.658034,1.3830985,1.8792425,1.4962435,1.1460738,1.8822476,0.78360295,1.4584781,0.71305066,0.7364502,0.9278483,1.0725336,1.5951128,2.2749226,0.12197429,0.6784349,0.91112167,1.293619,1.6291021,1.1470217,0.5381036,1.4180212,1.235967,1.3873396,1.1983823,1.7540385,0.8923505,1.8008271,1.4969506,1.1716219,1.4177009,1.1564811,1.4634819,1.6386629,1.0219105,0.79452324,1.239892,1.4806536,1.3815888,1.1156229,1.3357067,0.8565888,1.3831692,0.28187147,1.2676426,1.3270041,0.6581548,0.5749397,1.1942827,1.230954
1.688893,0.6509042,0.72525984,0.72534615,0.61472803,0.7478859,0.599293,1.1906457,0.6506158,0.33887896,0.8050725,0.88223904,0.7407913,0.87144583,0.47627005,1.2310342,1.0676149,0.8883648,1.0123191,1.1631826,0.7686129,1.0689052,0.7218394,0.6349139,0.41792083,0.8979675,1.0259835,1.6437941,0.19636172,0.44177568,0.71346074,0.87631005,1.2845622,0.68227214,0.6068347,0.992511,1.1282057,0.7258691,1.4157807,1.0983797,0.62470025,1.0919197,1.2933631,0.75557774,1.2006437,0.69978887,0.84968597,0.9645733,1.1516402,0.69207454,0.90543365,1.0938383,1.0382515,0.6725858,0.8413613,0.85610837,0.8191452,0.31168708,0.85214835,0.88637584,0.6156286,0.5557985,0.73508143,0.8005511
0.9307716,0.84410304,0.9865647,0.42280677,0.7997927,1.0026789,1.677358,0.557622,1.7927948,0.6907931,2.454788,0.8097771,1.1002333,0.50400645,1.4417509,0.09145989,0.61364317,0.7696522,0.81396675,0.274752,0.47470835,0.686563,0.52789265,1.0449896,0.9581825,0.1966089,0.0,0.29451922,0.15499793,0.9275239,1.0290289,0.6897629,0.59408015,0.641217,0.75757915,1.4961548,0.80104804,1.4218918,0.52273583,1.2187432,0.67424804,0.43045726,0.6025815,0.8812361,0.45906305,0.89430565,0.50204325,0.45368573,1.3320267,0.43968162,0.89920926,1.1697975,1.143833,0.4010806,0.78175217,0.6809451,0.4481349,0.698108,1.2024382,0.39403418,0.8892141,1.9490584,0.89397836,1.1617124
0.7737487,0.98350066,1.3001357,0.57913315,1.0061216,1.5788708,1.9084421,0.619421,2.1204076,1.6679258,3.1263592,1.0721042,1.8636103,0.8576177,1.5582162,0.3231672,1.0000175,1.1047977,0.87977767,0.3814112,0.6892254,0.52345914,0.63616496,1.1142024,1.2524362,0.2249264,0.0,0.2003231,0.11711381,1.4311215,0.8298375,0.88736147,0.6965472,0.74283975,0.9317105,1.2641667,0.82799274,1.8920282,0.6159716,1.4497861,0.8992632,0.5367188,0.5584963,1.1640993,0.5847741,1.3907036,0.7192724,0.6072678,1.5417548,0.4013624,0.6649243,1.3355428,1.5946857,0.4291264,1.0821586,0.87407464,0.6322592,0.95073396,1.6200784,0.47292474,0.850517,2.1266782,1.3867892,1.7520585
1.5239096,0.9858029,1.0937812,1.1320438,1.071716,0.8503701,0.5319521,1.5292727,1.1249706,0.14962073,0.8080933,1.4628248,0.72331077,0.58615404,0.61013204,1.2378582,0.648703,0.8217476,1.0791155,1.3475891,0.8884401,0.6533419,0.88241714,0.5044996,0.7204234,0.70642835,0.56768966,1.6976748,0.35251555,0.24803257,0.8199463,0.867982,1.4297537,0.78723145,1.1662539,0.7945674,1.5709953,0.37557134,1.6530367,1.064939,0.71354944,0.08467432,1.0006506,1.0662392,1.0583261,0.35035595,0.6712741,0.2257098,1.5740985,1.6237446,1.0789016,0.71746206,0.58052915,0.55191994,0.39275467,1.0712461,0.46825588,1.2735311,0.6769321,1.1036397,1.420726,0.9497256,1.2951084,0.91858983
1.9001487,0.5331076,0.6033358,0.6100181,0.58730674,0.8122,0.67163676,0.91465133,0.46804592,0.75553447,0.824084,0.97322226,0.7284296,0.7632176,0.45060682,1.0394365,1.5004749,0.8466584,1.0095955,1.6701304,0.6113724,1.2642554,0.86467725,0.58515894,1.0212318,0.8514059,0.9747494,1.8301643,0.21854399,0.71002084,0.574937,0.84471935,1.433301,0.7507186,0.3247329,1.0909768,0.8997013,0.98520166,0.998868,1.368956,0.84626275,1.1277919,1.1210726,0.89417523,1.1148372,0.92004156,0.81767625,1.1768603,1.1446165,0.54262775,1.0649556,1.0668,1.1143202,0.91088325,0.720957,0.6066906,0.82437897,0.3354496,0.94400245,0.8412648,0.63442177,0.63883203,1.0418597,0.9542864
1.7370917,1.5629965,1.6855774,1.2265955,1.3914285,0.9946392,0.97557837,1.5968744,1.2789398,0.30160037,0.64276046,0.9267433,1.2127899,0.6503708,0.6171854,2.0537584,0.70618695,0.7986328,1.4977516,2.8101776,1.2921172,0.60176677,1.2975384,0.44569907,0.9421849,1.4917912,1.0279988,2.5403953,0.0,0.080423824,0.8320648,0.6770758,0.96847457,1.2981441,1.2027394,1.2491559,1.144187,0.33071485,2.7130458,1.1878077,0.90535647,0.046809375,1.1998415,1.6290909,1.9595509,1.1012912,1.364853,0.9185917,1.4545097,1.5376416,1.5060263,1.2023374,0.6396222,0.5148832,0.4454744,1.6508807,0.8886669,1.5724472,1.0838805,1.181985,1.1864328,1.251875,1.1861365,0.8259422
0.8184455,0.9552998,1.283524,0.58391833,0.9974331,1.536517,1.855812,0.60663265,2.0595613,1.6225988,3.0886803,1.0494944,1.833795,0.7895694,1.53193,0.3250542,1.0066384,1.1031593,0.90031624,0.37542918,0.6849623,0.52892405,0.64289546,1.1481808,1.2239171,0.2140852,0.0,0.21338384,0.090128,1.4113197,0.8367894,0.9271233,0.6968898,0.699771,0.91704005,1.322905,0.8178923,1.8660899,0.6167259,1.4239792,0.90215534,0.52700543,0.5367519,1.1037812,0.5947229,1.3792332,0.7029099,0.60384756,1.4939214,0.40852258,0.67770785,1.3568225,1.5766373,0.43563986,1.0615005,0.85094744,0.62280434,0.95578986,1.6097885,0.44065043,0.87854576,2.0580492,1.3362947,1.746796
1.157643,0.6595916,0.68392897,0.5833639,0.5476046,0.95667696,0.91987306,0.58097935,0.8669614,0.46450028,1.3868936,0.66983944,0.9801666,0.59060913,0.98777765,0.46827447,0.8980932,0.8681821,0.9706766,0.47671822,0.71913666,0.82194114,0.5913587,0.92512983,0.6040338,0.27159473,0.3970032,0.70339257,0.03441443,0.82706213,1.2082443,0.6009848,0.9427406,0.4422536,0.46438447,1.1510562,0.8865034,1.0982251,0.71314436,0.99606675,0.51519865,0.82700443,0.8921621,0.8472437,0.72492236,0.947676,0.78410214,0.74973387,1.0960035,0.7462652,0.88159895,1.1122407,1.1874269,0.6411781,0.89604306,0.57527906,0.8338737,0.35203862,0.93420935,0.6214442,0.4390564,0.9204313,0.57632774,0.9603544
0.7921837,0.85995746,1.1756687,0.63925713,0.8556595,1.2362499,1.4911577,0.5197277,1.7614284,1.379485,2.5110772,1.0417968,1.7617025,0.8168621,1.3384026,0.15959515,1.0170263,1.0800172,0.8150649,0.34199658,0.7331378,0.607673,0.73064965,0.93445235,1.12596,0.13294244,0.14730822,0.33730993,0.009645142,1.3482269,1.3734965,0.7070535,0.83105296,0.3713925,0.8371749,1.0258015,0.8332138,1.589645,0.5749056,1.2855022,0.91965675,0.5728662,0.65984994,1.0279957,0.64089984,1.3563299,0.72940034,0.61753696,1.4175297,0.5978382,0.73370916,1.4668287,1.4889044,0.5587892,1.1566566,0.66897005,0.7778179,0.70233804,1.3747376,0.37242272,0.71965724,1.66395,1.0442511,1.6499695
2.2771227,0.82025844,0.6649911,0.9783557,0.96514255,1.0271643,0.9551951,0.75073844,0.42308664,1.1394025,0.9996535,1.362276,1.1483046,1.5864881,0.6685633,1.6198463,2.080965,1.6530672,1.2020897,2.1949723,0.9456861,1.2131233,0.72680473,0.5656195,0.786006,1.0036472,1.8728476,2.6755908,0.13092421,0.7169399,1.0442365,1.3536276,1.6391169,1.1941277,0.57528585,1.4159335,1.2777734,1.3481294,1.196087,2.255033,0.895123,1.7916514,1.625688,1.2600194,1.5523955,1.1298257,1.6882924,1.8969316,1.1299883,0.8594505,1.454771,1.5689629,1.4531714,1.2249889,1.8347734,0.9762694,1.3759619,0.29794577,1.6074442,1.6352717,0.6685383,0.6443823,1.3976507,1.3919401
1.6207889,1.2626885,1.8107405,1.3809913,1.3428501,1.0797821,0.8389697,2.2899964,0.85684735,0.178892,0.71536493,1.0928575,0.8232114,0.82780665,0.92354447,0.9500024,0.5200721,0.9715762,0.8935375,1.5878639,1.1394206,0.9848478,1.3672749,0.47946945,0.49504718,1.466585,1.0529724,2.347374,0.1313358,0.1685613,0.9067752,1.0086048,0.8281534,0.81409234,1.5034504,1.6790029,1.4888188,0.43389812,2.5690377,1.0348107,0.5215761,0.17988406,1.5244094,1.0736463,1.4897203,0.36717352,0.58063596,0.78681237,1.5175744,1.2726119,1.5068635,1.1150464,0.72064584,0.42065907,0.56295866,1.694829,0.6753776,1.5190951,0.7995258,1.3366327,0.852192,0.9590648,1.3221945,0.75682306
1.8041576,0.8276048,0.63194805,0.9204771,0.81248254,0.9744391,0.713996,1.3679452,0.43504688,0.38400152,0.5909783,1.4956907,0.8959398,1.1595308,0.6107862,1.5298529,1.3066604,1.0079824,1.084715,1.854379,0.7921321,1.1979567,1.0596279,0.88551444,0.4011599,1.2443773,1.4004484,2.3730633,0.21922405,0.077195674,0.7825947,0.89147466,1.2335318,1.0046161,0.53663164,1.0177456,1.478185,0.5475924,1.8838218,1.5138553,0.913423,1.200725,1.1553124,1.0546318,1.2552181,0.5960075,1.06705,0.74747473,1.4007263,0.90281326,1.0880286,1.3075131,1.0639035,1.2010106,0.78406435,0.8534499,1.5022987,0.5372219,0.8277537,1.4720379,1.1150221,0.81279343,0.8403298,0.99451894
1.2942908,0.82876045,0.99101925,0.7924032,0.9324956,0.55319655,0.8373482,1.5140625,1.2272843,0.16655087,1.1386598,1.130335,0.75168943,0.4588528,0.63960594,0.5761454,0.55432254,0.60698515,1.0425075,0.78606075,0.83233684,0.4379709,0.6601284,0.63943034,0.648285,0.4856162,0.2689693,1.1555154,0.06434109,0.3998311,0.7340576,0.85147995,1.1833247,0.45512995,1.0306103,0.9134019,1.2719933,0.4392507,1.2624446,0.8843314,0.69438285,0.06793632,0.76577234,0.9907705,0.80028015,0.31507802,0.42028096,0.25963244,1.4602782,1.1323434,1.0836543,0.82494634,0.64902955,0.4950949,0.4417808,0.7608163,0.2588754,1.1686379,0.8465125,0.9154897,0.9353793,1.1415751,1.0160435,0.92768914
1.9380635,0.9281474,0.6460444,0.9309342,0.84874934,1.0579929,0.93614537,0.7318282,0.44037116,0.97961205,1.0511177,0.924347,1.2637545,1.3704876,0.92300725,1.3078212,2.1527135,1.3564111,1.0170592,1.7609588,0.8519613,1.5170708,0.6614711,0.7590311,1.3992203,1.0564286,1.5508727,2.1223464,0.071058616,0.7816167,0.9867899,1.3905894,1.3293968,1.3200966,0.5105206,1.6555815,1.1224068,1.7306553,0.84785247,1.8101813,0.93743294,1.8556877,1.1110629,1.2830981,1.2502578,1.470407,1.1767259,1.5109457,1.0718771,0.7532227,1.139017,1.4825748,1.5742612,1.1667448,1.1493908,0.8723213,1.6777983,0.4149942,1.4019858,1.5011638,1.1029292,0.74357986,1.0614681,1.3669459
0.82731676,0.79728204,0.9568448,0.5201856,1.1438723,1.2048696,1.7110119,0.6383138,2.2748358,0.6168777,2.0094855,1.0244881,1.2859238,0.78471804,1.3192843,0.6733754,0.70602727,1.26921,0.7961612,0.4492261,0.66081005,0.469349,0.54707986,1.0783471,0.81232244,0.41253766,0.09491215,0.5053132,0.1435055,0.62758034,0.78249246,0.99984384,0.9365055,1.4963222,0.8544037,1.0333784,0.9153325,1.4083589,0.96859026,1.2124965,0.80352753,0.40742064,0.5288806,1.5564775,0.48318902,1.2825646,0.5380196,0.43348494,2.2579472,0.96866554,0.7438455,0.6609622,1.2263362,0.41115007,0.84812945,1.0342947,0.73979694,1.2552034,1.4836928,1.0085173,1.1101788,2.1862614,1.4981071,1.0728446
2.1875925,0.8651952,0.5666263,1.1802706,0.93412024,1.0337487,0.8555846,1.4072701,0.40206763,0.6757753,0.8427238,1.6212193,1.3091056,1.7586535,0.8102873,2.0673041,1.9212117,1.6350254,1.1574397,2.3620536,1.3105392,1.5839902,0.9519008,0.80367666,0.64295495,1.7057233,2.2918403,2.9622767,0.1294913,0.04923287,0.888302,1.6281568,1.6444076,1.3585361,0.6987054,1.4358358,2.0497036,1.1583362,2.0837495,1.9341158,0.97022086,1.9818465,1.8674759,1.3238523,1.8732252,0.9717646,1.5821046,1.5497689,1.0342605,1.0258368,1.2585845,1.6405517,1.3897802,1.1458884,1.4496123,1.1706177,1.6268706,0.38510552,1.5437902,1.7043997,1.0600537,0.67116517,1.2300204,1.2899696
1.9666563,0.6156156,0.5495148,0.67717093,0.5622807,0.7377019,0.61138564,0.9183185,0.5335179,0.6278073,0.79748195,1.0552399,0.87512153,0.77856666,0.5772199,1.2154945,1.248733,0.8373871,1.0857288,1.6147383,0.4961209,1.0544277,0.7549827,0.6216852,0.76712555,0.8649595,1.1398398,1.9735541,0.26958892,0.46773267,0.48475322,0.79790497,1.2853492,0.9656746,0.46763924,0.899481,1.0265723,0.7733006,1.2098678,1.1157421,1.0378605,1.1434029,1.1804258,0.8496925,0.9819853,0.7123294,1.0427998,0.91778356,1.3761867,0.6676596,1.02275,1.1625394,1.0563376,0.9039502,0.7445957,0.68319386,1.0190259,0.27502847,0.8623495,0.875545,0.56979734,0.5528374,0.92621946,0.85539883
1.8774725,0.99943924,0.7535112,0.93029004,0.77698374,1.3887448,0.84393597,0.8286609,0.4692097,1.0891117,1.1640178,1.1277274,1.2589887,1.4051281,0.71985346,0.9647662,2.2267838,1.565725,0.92613083,1.5945396,0.9605961,1.3488344,0.6619309,0.7405886,1.3777102,1.1371027,1.4721483,1.922335,0.19572859,1.1070701,1.2083154,1.174716,1.6996082,1.0195241,0.48465005,1.5494608,1.2406292,1.8383497,0.6980665,1.666059,0.94741994,1.9135556,1.153921,1.2573787,1.2458975,1.5371202,1.316526,1.5937414,1.0312625,0.88175136,1.232479,1.4302999,1.6851363,1.0908216,1.410379,0.8143553,1.3274554,0.47511974,1.4685102,1.4223064,0.93531007,0.4927001,1.0878364,1.3543028
2.1409209,0.8440967,0.56373733,0.956516,0.83529776,0.9079725,0.7646211,1.008586,0.4189776,1.2090265,1.0017401,1.3134123,0.9771903,1.5785165,0.6059955,1.6329069,2.1761253,1.4835557,1.1987114,2.2023468,0.9374363,1.4564934,0.86483693,0.5266561,1.1737946,1.0882205,1.8262202,2.5431302,0.12876458,0.72869366,0.8238527,1.280764,1.7135731,0.9092624,0.6619602,1.3199924,1.501367,1.504347,1.0477809,1.8950744,0.9872834,2.047819,1.5522757,1.1865987,1.7183644,1.1765935,1.2197939,1.9224925,1.108687,0.73284435,1.345697,1.5321759,1.3469602,1.2345109,1.4351931,0.940919,1.137252,0.3437985,1.5810894,1.620821,0.85769224,0.5995971,1.2992083,1.3381239
2.1468916,0.7300438,0.62203276,0.99692917,0.8595323,0.93874675,0.68973356,1.270586,0.3813425,0.43505454,0.81496954,1.4900912,0.89275295,1.3240155,0.6132438,1.7635216,1.552431,1.1384317,1.2268292,2.256314,1.2906564,1.1404179,1.2197312,0.4553231,0.84755373,1.4701027,1.82509,2.457512,0.38270938,0.1579943,0.69557446,1.3017796,1.8198715,0.8542786,0.7528286,1.2126174,1.5074056,0.9207098,1.7957731,1.4421471,1.1213888,1.7354751,1.7118334,1.207336,1.9232383,0.8645639,1.3347454,1.540887,1.0321337,0.92254084,1.1442899,1.3915907,1.1965368,0.82338095,0.8893063,1.0430803,1.3054732,0.24955527,1.284063,1.423947,0.8222571,0.622939,1.147647,1.0835834
1.6391958,1.0410683,0.8431564,0.84158546,0.9664898,1.2241724,1.2129707,0.84464985,0.6481827,1.2904592,1.2547427,0.8554004,1.6506983,1.5410465,1.0788627,1.0122179,2.1599395,1.5959425,0.9481762,1.5187145,0.9124983,1.344324,0.6621259,0.9368489,1.7414447,0.9956739,1.1033375,1.6273689,0.04035707,1.146393,1.1968447,1.3261627,1.2697502,1.3193494,0.53641266,1.8134108,0.7501065,1.8900996,0.4654177,1.7318896,1.0952892,1.6509725,0.7668913,1.4841133,1.1923581,1.6557659,1.0868087,1.2659683,1.064588,0.67533344,0.9528523,1.2005938,1.9842893,1.0773683,1.3146839,0.87245196,1.6105809,0.5525946,1.8357334,1.1024112,1.2993566,0.6725757,1.2919445,1.7457834
2.3715792,1.3717407,0.7641287,1.1812178,1.0606875,1.4053866,1.0507902,1.1894346,0.46091077,1.7235619,1.3136379,1.5448836,1.610507,1.9874277,0.8515558,1.2483234,3.0330124,2.0578868,1.103378,2.4635653,1.2353386,1.5961914,0.68062884,0.91374564,2.2367623,1.5615896,1.9942818,2.5996315,0.120334424,1.2856599,1.4990298,1.6920489,2.1683395,1.5007666,0.6835889,1.8689265,1.400682,2.2702188,0.7347713,2.3221254,1.162215,2.4440432,1.4268646,1.6246538,1.3796607,1.8525301,1.3779978,1.9965354,1.2597332,0.85358506,1.3356743,1.7076769,2.0873568,1.4542671,2.0759075,1.0664841,1.9360157,0.5523655,2.1241229,1.9186778,1.2712642,0.6837738,1.606867,1.8724061
1.8721408,1.1159544,0.81326485,0.9730587,0.8899886,1.5290753,0.9693777,0.75647306,0.48564425,1.3759913,1.3366528,1.195863,1.5318962,1.6035243,0.8974549,0.9897286,2.4245033,1.6817598,0.9109292,1.6119318,1.0759974,1.4032007,0.64726776,0.7679992,1.5035514,1.1248593,1.5334374,1.9268421,0.21647482,1.2933353,1.3045899,1.2965659,1.6466881,1.0522984,0.5043952,1.6404928,1.2394334,1.9683517,0.64657694,1.8786496,1.0583119,1.9935757,1.1227154,1.3664593,1.1571072,1.684117,1.3484917,1.6569983,0.97986263,0.8942919,1.196875,1.4654131,1.9052334,1.137426,1.5517626,0.8794617,1.494584,0.4781897,1.6057411,1.440344,0.96844655,0.5496366,1.2101141,1.4464563
0.81416243,0.77078724,0.7442453,0.5940508,1.06244,0.85237867,1.5712891,0.7751512,2.198838,0.31892115,1.6747116,0.7762777,1.2232347,0.44312465,1.1723626,0.710437,0.61381876,0.9070905,0.82486624,0.5478634,0.6954033,0.3329761,0.42347872,0.68043417,0.69278604,0.49425805,0.02209115,0.5281062,0.0,0.47836998,0.8742357,0.7058623,0.74571496,1.2825737,0.7940939,0.9737714,0.8758996,0.8957262,1.2942345,1.0229629,0.8502601,0.43833518,0.55444616,1.412816,1.1188294,1.2002217,1.0828866,0.27062505,1.7266903,1.0376945,0.90754765,0.6336563,1.0425812,0.40937316,0.47164106,0.8572332,0.7213323,1.2182738,1.2456553,0.929748,1.033536,2.0020542,1.0796614,1.064123
2.3294556,1.27671,0.70182943,1.1473252,1.0097558,1.4419011,0.9782241,1.124038,0.44109726,1.5204881,1.1648582,1.4111055,1.3465323,1.7167459,0.78892034,1.4105083,2.997393,1.9239073,1.1049527,2.4774024,1.1855841,1.6832085,0.68189186,0.7287664,1.9214396,1.5382134,2.062994,2.681319,0.062015902,1.1334451,1.2708634,1.6886207,1.8723758,1.4688835,0.6581232,1.9432243,1.4640331,2.056557,0.8744977,2.406795,1.0629358,2.4233875,1.3251257,1.5144839,1.5653466,1.8401505,1.2691215,2.007265,1.2634486,0.8094268,1.38092,1.751659,1.9078298,1.388275,1.7699183,1.0213364,1.8622469,0.478254,1.9798533,2.0439198,1.3254317,0.66757107,1.618718,1.786266
1.7658912,1.1820704,0.90198284,1.0002866,0.9355406,1.5706139,1.0091935,0.86150855,0.498703,1.6595812,1.4140849,1.2471668,1.9301175,1.8037616,0.9804471,0.8046753,2.649059,1.8003373,0.8566916,1.6059374,1.2107016,1.4741144,0.74461824,0.9167126,1.9737417,1.2014463,1.4264377,1.7963148,0.17000806,1.5023645,1.4460953,1.4495912,1.7057759,1.0494738,0.54313296,1.6810449,1.1195282,2.1995041,0.577817,1.9496557,1.1811743,1.9733539,1.0555245,1.43235,1.0664512,1.9356189,1.1710638,1.6250502,1.0029162,0.9355572,1.0643367,1.4919153,2.20378,1.1481019,1.5396031,0.88453513,1.8011225,0.47618368,1.902418,1.4063025,1.1493336,0.4948968,1.3200227,1.605842
0.6970007,1.1028706,1.3464612,0.54815495,1.05644,1.7176695,2.4008348,0.6777994,2.4878972,1.9280375,3.2333412,1.1079329,2.071525,1.2547901,1.8081182,0.353392,0.9460122,1.2803782,0.689997,0.39661315,0.7497526,0.5048078,0.6048553,0.95336646,1.3093415,0.25171557,0.042123258,0.18377542,0.14634031,1.5575342,0.99471635,0.90713525,0.6811674,1.0380423,1.0296866,1.3927159,0.8457703,2.0754793,0.58887655,1.5758114,1.0279614,0.635439,0.6027116,1.5383655,0.5903714,1.5211397,0.9264674,0.6423151,1.6904429,0.488567,0.6474562,1.1563526,1.6522903,0.4372584,1.4761437,0.98648983,0.7487512,0.94359493,1.8866558,0.59238935,0.79134256,2.5151622,1.7279495,1.9158262
0.7538667,1.0552032,1.3745195,0.59520614,0.9813306,1.549986,2.1135511,0.6555733,2.2666214,1.6563983,3.256326,1.0966853,1.7855943,1.1453544,1.7007176,0.3110779,1.026889,1.1595362,0.73721117,0.39969423,0.66110975,0.50032693,0.6400149,1.101663,1.2891423,0.22954047,0.0044929185,0.20396852,0.044638257,1.4694818,1.2916731,0.8173816,0.7216278,0.83461505,1.0315732,1.4986697,0.9367547,1.9619254,0.6584471,1.5189514,1.0049602,0.574362,0.58535355,1.2362996,0.61234784,1.3942423,0.6710601,0.5691015,1.6661104,0.4562885,0.62576014,1.2938352,1.6047044,0.4176089,1.1928514,0.86003596,0.75210494,0.90881544,1.6436559,0.5865112,0.80536395,2.3883011,1.4345082,1.7899619
0.68501407,1.1089683,1.3792187,0.5376119,1.0394951,1.7528561,2.3987408,0.6985702,2.5807939,1.8180691,3.2740376,1.1229514,2.0692153,1.3062583,1.7560195,0.37207785,0.9359572,1.2498671,0.7261035,0.4101107,0.69872886,0.6129733,0.5911629,0.8824393,1.2772326,0.26018324,0.053781766,0.21858399,0.16491908,1.6092314,1.0584202,1.004215,0.71732044,1.1117613,1.0363007,1.4266467,0.9113633,2.0486329,0.5954675,1.7062393,0.99680823,0.61975414,0.62036794,1.642449,0.54874665,1.4874034,0.8328014,0.6541973,1.8149353,0.54144734,0.64879155,1.0939714,1.6523348,0.43432483,1.5607654,0.9853306,0.77680594,1.0273819,1.8698101,0.71615887,0.79465693,2.6504886,1.7125589,1.7554051
1.3785444,0.71460706,0.85195494,0.5521017,0.59444493,0.862694,0.8633402,0.45295152,0.8690433,0.76480794,1.5229092,0.65668684,1.0597355,0.6228429,0.90377635,0.36495176,1.0628877,0.7603962,0.93218446,0.6207546,0.507335,1.1949244,0.62107617,0.75181,0.99245405,0.40172794,0.33262444,0.68612605,0.118828215,1.2460244,1.0706552,0.6649992,0.970988,0.4552667,0.46506596,1.3275179,0.55802995,1.2328668,0.5198712,0.87597394,0.6233229,0.84324473,0.7243147,0.83865887,0.59370184,1.0701102,0.81830174,0.8543069,1.1855965,0.51967293,0.8443079,1.089066,1.2395627,0.7278509,0.7995208,0.52049905,0.6068695,0.62002736,1.005952,0.45823488,0.37744153,0.8196232,0.6636322,0.8765063
0.7045997,1.0610971,1.3270365,0.50554913,1.0083551,1.632121,2.1723893,0.6556179,2.4446635,1.6742867,3.0591755,1.09732,1.9514898,1.1722494,1.7247748,0.34827426,0.8970601,1.1405894,0.73039013,0.38385412,0.67007166,0.6291217,0.5640519,0.8112562,1.2690269,0.25736037,0.035292428,0.18526615,0.13427053,1.4449348,0.8791563,0.97980756,0.68694806,1.0251328,0.98421645,1.3800012,0.8356087,2.0244074,0.5761814,1.5130116,0.917819,0.58476895,0.55044216,1.5641893,0.5491864,1.398325,0.839768,0.6287218,1.7891799,0.52629787,0.64454335,1.0899129,1.5316151,0.38343048,1.3417845,0.9674447,0.7285032,1.0037307,1.7482538,0.59241986,0.6990338,2.4802644,1.6039228,1.7444367
